timestamp,vehicle_id,label,speed_kmh,fuel_liters,fuel_pct,battery_percent,engine_temp_c,payload_tons,grade_pct,latitude,longitude,rsrp_dbm,sinr_db,rtt_ms,packet_loss_percent,ul_mbps,dl_mbps,handover,in_tunnel,waypoint_idx,broken,flat_tyre,ambient_temp_c,overloaded,low_fuel_warning
2026-03-09T09:02:20+00:00,MV-003,syn_flood,0.0,636.7,16.3,74.4,55.0,194.1,10.0,-25.66251,27.247422,-60.0,30.0,787.0,10.22,9.2,34.6,0,0,2,0,0,30.0,1,0
2026-03-09T00:37:55+00:00,MV-003,network_degradation_attack,0.0,725.0,18.6,90.4,55.0,76.5,10.0,-25.662894,27.247006,-73.95392303657769,9.10285515963474,229.9722819823781,10.786439271400573,3.843526913296564,33.523003725473195,0,1,2,0,0,30.0,1,0
2026-03-09T05:06:25+00:00,MV-001,network_degradation_attack,0.0,645.4,16.5,79.0,40.0,115.5,10.0,-25.663255,27.246645,-70.1255445732132,8.529087453353432,154.82809284706366,6.065106039206435,3.085364882755301,56.69196036692818,1,1,2,0,0,15.0,0,0
2026-03-09T11:45:40+00:00,MV-001,network_degradation_attack,0.0,578.5,14.8,56.2,55.0,118.3,10.0,-25.663375,27.246525,-81.87240944742909,11.86152721437584,137.0970893724824,8.120542919223146,4.761652770508005,40.9923107181111,0,1,2,0,0,30.0,1,0
2026-03-09T07:47:55+00:00,MV-003,icmp_flood,0.0,648.8,16.6,76.6,55.0,194.1,10.0,-25.66251,27.247422,-60.0,30.0,813.5,19.21,3.2,42.7,0,0,2,0,0,30.0,1,0
2026-03-09T00:12:35+00:00,MV-002,network_degradation_attack,0.0,570.4,14.6,83.8,58.7,169.7,10.0,-25.663716,27.246184,-86.46467527000786,7.707440544735415,264.251366587166,4.782713264038227,3.386947494005023,33.01400033405257,1,0,2,0,0,30.0,0,0
2026-03-09T06:44:05+00:00,MV-001,normal,0.0,627.0,16.1,75.7,40.0,115.5,10.0,-25.663101,27.246799,-60.0,30.0,16.8,0.14,16.3,93.2,0,0,2,0,0,15.0,0,0
2026-03-09T02:45:55+00:00,MV-002,network_degradation_attack,0.0,302.1,7.7,78.7,55.0,169.7,10.0,-25.663716,27.246184,-82.97851637706702,7.053792819076649,253.87886824165227,6.4976233272070605,2.964639976512076,50.36895169829013,0,0,2,0,0,30.0,1,1
2026-03-09T02:05:05+00:00,MV-002,icmp_flood,0.0,550.2,14.1,80.0,55.0,169.7,10.0,-25.663716,27.246184,-62.2,30.0,457.8,33.52,0.5,3.9,0,0,2,0,0,30.0,0,0
2026-03-09T06:26:05+00:00,MV-001,network_degradation_attack,0.0,630.2,16.2,76.3,40.0,115.5,10.0,-25.663101,27.246799,-80.27968497030211,4.026687749280151,204.8671761825324,12.149287904910384,3.133606552315946,32.889355408892854,0,0,2,0,0,15.0,0,0
2026-03-09T01:33:50+00:00,MV-001,icmp_flood,0.0,683.5,17.5,86.0,55.0,115.5,10.0,-25.663255,27.246645,-60.0,30.0,378.0,40.09,0.5,5.8,0,0,2,0,0,30.0,0,0
2026-03-09T01:48:25+00:00,MV-001,syn_flood,0.0,680.8,17.5,85.6,55.0,115.5,10.0,-25.663255,27.246645,-60.0,30.0,614.8,27.71,1.0,8.6,0,0,2,0,0,30.0,0,0
2026-03-09T09:18:20+00:00,MV-003,udp_flood,0.0,634.0,16.3,76.4,55.0,188.1,10.0,-25.662837,27.246994,-61.1,30.0,156.0,39.45,1.7507805042958338,2.912070128452243,0,0,2,0,0,30.0,1,0
2026-03-09T00:21:35+00:00,MV-003,network_degradation_attack,0.0,727.9,18.7,91.0,55.0,76.5,10.0,-25.662894,27.247006,-78.26245345033458,8.30246682574853,291.6960787294448,12.680844033791184,4.281514697072124,34.36270770589014,1,0,2,0,0,30.0,1,0
2026-03-09T02:54:10+00:00,MV-003,slowloris_attack,0.0,701.9,18.0,89.0,55.0,186.0,10.0,-25.663033,27.246867,-65.74512535878509,26.34483817262268,830.6793608342923,3.529043627292779,0.0,13.765286485735672,0,0,2,0,0,30.0,1,0
2026-03-09T02:48:15+00:00,MV-003,syn_flood,0.0,703.0,18.0,89.2,55.0,188.1,10.0,-25.663033,27.246867,-60.0,30.0,826.0,29.46,0.9,3.9,0,0,2,0,0,30.0,1,0
2026-03-09T07:37:00+00:00,MV-002,slowloris_attack,0.0,250.0,6.4,69.0,55.0,169.7,10.0,-25.663716,27.246184,-64.98259939561359,29.861557488649325,773.1115529875694,5.806839022238703,0.4289422948724482,16.878163778876782,0,0,2,0,0,30.0,0,1
2026-03-09T07:42:45+00:00,MV-001,udp_flood,0.0,618.8,15.9,69.9,55.0,80.8,10.0,-25.662906,27.246994,-66.2,28.4,282.7,56.12,0.5655708290153293,1.4117805361913134,0,0,2,0,0,30.0,0,0
2026-03-09T09:05:15+00:00,MV-001,slowloris_attack,0.0,605.8,15.5,67.4,55.0,80.8,10.0,-25.662362,27.247538,-62.07562647119469,27.508624144515814,654.9251023537499,3.750966054061053,0.59570756287878,12.51269044343383,0,0,2,0,0,30.0,0,0
2026-03-09T01:47:50+00:00,MV-002,slowloris_attack,0.0,553.3,14.2,80.6,55.0,169.7,10.0,-25.663716,27.246184,-62.29072621251823,27.14594667115765,813.7993214384385,6.829990547859036,0.943188569695514,10.907095152273612,0,0,2,0,0,30.0,0,0
2026-03-09T03:46:30+00:00,MV-001,normal,0.0,660.5,16.9,77.8,40.0,80.8,10.0,-25.662906,27.246994,-60.0,30.0,15.0,0.68,8.1,101.0,0,0,2,0,0,15.0,0,0
2026-03-09T08:00:25+00:00,MV-003,udp_flood,0.0,647.3,16.6,78.9,55.0,188.1,10.0,-25.662837,27.246994,-60.4,30.0,245.2,44.25,0.6575578239351599,4.817612796489179,0,0,2,0,0,30.0,1,0
2026-03-09T03:49:00+00:00,MV-002,normal,0.0,533.3,13.7,79.2,40.0,112.7,10.0,-25.663119,27.246781,-60.2,30.0,17.5,0.53,14.8,56.4,0,0,2,0,0,15.0,0,0
2026-03-09T01:16:20+00:00,MV-003,normal,0.0,718.6,18.4,92.1,55.0,97.6,10.0,-25.663033,27.246867,-60.0,30.0,17.2,0.24,14.5,105.5,0,0,2,0,0,30.0,0,0
2026-03-09T09:42:25+00:00,MV-003,syn_flood,0.0,629.5,16.1,73.0,55.0,194.1,10.0,-25.66251,27.247422,-63.4,30.0,816.9,19.97,3.7,45.8,0,0,2,0,0,30.0,1,0
2026-03-09T07:48:10+00:00,MV-002,udp_flood,0.0,248.0,6.4,68.6,55.0,169.7,10.0,-25.663716,27.246184,-60.0,30.0,132.2,33.8,0.8781077943404766,4.772436144598916,0,0,2,0,0,30.0,0,1
2026-03-09T09:46:00+00:00,MV-002,syn_flood,0.0,91.1,2.3,63.4,55.0,165.1,10.0,-25.662714,27.247207,-62.3,30.0,777.0,15.67,4.7,50.7,0,0,2,0,0,30.0,0,1
